what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332602400328
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.StepOver",1332602401718
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1332602403187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332602419921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332602522203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332602532687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332602673328
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332602674906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332602688531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332603180593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332603183250
error,log,,,"Unhandled event loop exception",1332608642312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640298873
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640302951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640328232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640328982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640330373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640339294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640339294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640339373
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640342451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640344435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640344466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332640344529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641223544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641257138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641454248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332641455748
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1332641455919
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1332641457357
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641468294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641622810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332641623716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332642283951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332642285044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332642285076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332642285154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332642642669
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1332642646169
activated,view,com.android.ide.eclipse.ddms,14.0.0.v201110171935-205994,"com.android.ide.eclipse.ddms.views.LogCatView",1332642674669
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332642674669
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332642675091
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332642675091
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1332642675451
